"1","1980-01-01 00:00:00","1","de","1","2","3","4","58.68","58.68",""
"2","1980-01-01 00:00:00","1","de","1","3","4","2","36.12","36.12",""
"3","1980-01-01 00:00:00","1","de","1","3","2","4","40.36","40.36",""
"4","1980-01-01 00:00:00","1","de","1","3","4","2","30.1","30.1",""
"5","1980-01-01 00:00:00","1","de","3","4","2","1","16.35","16.35",""
"6","1980-01-01 00:00:00","1","de","3","1","4","2","57.76","57.76",""

